3027,50,8,229,5,5,0.1956
3027,50,8,448,5,10,0.514333333333
3027,50,8,603,5,15,0.7002
3027,50,8,706,5,20,0.800033333333
3027,50,8,800,5,25,0.855366666667
3027,50,8,917,5,30,0.894533333333
3027,50,8,1044,5,35,0.912266666667
3027,50,8,1114,5,40,0.929433333333
3027,50,8,1164,5,45,0.939866666667
3027,50,8,1263,5,50,0.948633333333
3027,50,8,1254,5,55,0.951333333333
3027,50,8,239,6,5,0.2215
3027,50,8,414,6,10,0.5702
3027,50,8,565,6,15,0.740366666667
3027,50,8,678,6,20,0.834433333333
3027,50,8,816,6,25,0.878466666667
3027,50,8,924,6,30,0.907733333333
3027,50,8,1023,6,35,0.9276
3027,50,8,1112,6,40,0.939433333333
3027,50,8,1214,6,45,0.948133333333
3027,50,8,1247,6,50,0.954333333333
3027,50,8,1249,6,55,0.955666666667
3027,50,8,248,7,5,0.234433333333
3027,50,8,418,7,10,0.593333333333
3027,50,8,602,7,15,0.765566666667
3027,50,8,725,7,20,0.846066666667
3027,50,8,838,7,25,0.8875
3027,50,8,956,7,30,0.915433333333
3027,50,8,1030,7,35,0.932533333333
3027,50,8,1101,7,40,0.945233333333
3027,50,8,1276,7,45,0.9497
3027,50,8,1308,7,50,0.958633333333
3027,50,8,1281,7,55,0.9579
3027,50,8,250,10,5,0.248966666667
3027,50,8,432,10,10,0.611366666667
3027,50,8,596,10,15,0.771533333333
3027,50,8,721,10,20,0.851733333333
3027,50,8,831,10,25,0.8945
3027,50,8,923,10,30,0.9186
3027,50,8,1022,10,35,0.933
3027,50,8,1162,10,40,0.942533333333
3027,50,8,1207,10,45,0.9529
3027,50,8,1272,10,50,0.961
3027,50,8,1338,10,55,0.959166666667
3027,50,8,248,12,5,0.250766666667
3027,50,8,426,12,10,0.616066666667
3027,50,8,582,12,15,0.774266666667
3027,50,8,704,12,20,0.8506
3027,50,8,860,12,25,0.8906
3027,50,8,968,12,30,0.9198
3027,50,8,1030,12,35,0.935233333333
3027,50,8,1121,12,40,0.9476
3027,50,8,1199,12,45,0.954566666667
3027,50,8,1319,12,50,0.959233333333
3027,50,8,1298,12,55,0.958733333333
3441,100,8,383,5,10,0.5245
3441,100,8,663,5,20,0.8054
3441,100,8,880,5,30,0.8975
3441,100,8,1072,5,40,0.9334
3441,100,8,1236,5,50,0.949666666667
3441,100,8,1379,5,60,0.9626
3441,100,8,1516,5,70,0.9724
3441,100,8,1632,5,80,0.975666666667
3441,100,8,1737,5,90,0.978366666667
3441,100,8,1846,5,100,0.981766666667
3441,100,8,1847,5,110,0.981933333333
3441,100,8,409,6,10,0.5779
3441,100,8,680,6,20,0.832833333333
3441,100,8,903,6,30,0.9105
3441,100,8,1090,6,40,0.9418
3441,100,8,1262,6,50,0.958633333333
3441,100,8,1399,6,60,0.970666666667
3441,100,8,1548,6,70,0.974933333333
3441,100,8,1684,6,80,0.977333333333
3441,100,8,1810,6,90,0.9811
3441,100,8,1966,6,100,0.983833333333
3441,100,8,1968,6,110,0.983766666667
3441,100,8,458,7,10,0.589633333333
3441,100,8,728,7,20,0.848433333333
3441,100,8,1012,7,30,0.920833333333
3441,100,8,1161,7,40,0.9467
3441,100,8,1326,7,50,0.9622
3441,100,8,1469,7,60,0.9682
3441,100,8,1566,7,70,0.9749
3441,100,8,1700,7,80,0.9794
3441,100,8,1780,7,90,0.981633333333
3441,100,8,1874,7,100,0.983966666667
3441,100,8,1875,7,110,0.984033333333
3441,100,8,420,10,10,0.6103
3441,100,8,687,10,20,0.853066666667
3441,100,8,912,10,30,0.922066666667
3441,100,8,1105,10,40,0.948333333333
3441,100,8,1290,10,50,0.962166666667
3441,100,8,1455,10,60,0.969033333333
3441,100,8,1613,10,70,0.976766666667
3441,100,8,1701,10,80,0.979733333333
3441,100,8,1788,10,90,0.9829
3441,100,8,1901,10,100,0.9827
3441,100,8,1930,10,110,0.984133333333
3441,100,8,420,12,10,0.617566666667
3441,100,8,698,12,20,0.855333333333
3441,100,8,1025,12,30,0.9208
3441,100,8,1234,12,40,0.9489
3441,100,8,1405,12,50,0.963566666667
3441,100,8,1579,12,60,0.969633333333
3441,100,8,1725,12,70,0.976666666667
3441,100,8,1748,12,80,0.9792
3441,100,8,1793,12,90,0.982133333333
3441,100,8,1890,12,100,0.9843
3441,100,8,1929,12,110,0.984733333333
4507,200,8,662,5,20,0.8134
4507,200,8,1074,5,40,0.941633333333
4507,200,8,1406,5,60,0.967766666667
4507,200,8,1717,5,80,0.979633333333
4507,200,8,1948,5,100,0.985833333333
4507,200,8,2112,5,120,0.987166666667
4507,200,8,2304,5,140,0.991533333333
4507,200,8,2416,5,160,0.9915
4507,200,8,2574,5,180,0.992433333333
4507,200,8,2660,5,200,0.9944
4507,200,8,2660,5,220,0.9935
4507,200,8,711,6,20,0.842066666667
4507,200,8,1119,6,40,0.948266666667
4507,200,8,1433,6,60,0.971366666667
4507,200,8,1690,6,80,0.982333333333
4507,200,8,1905,6,100,0.9864
4507,200,8,2093,6,120,0.988433333333
4507,200,8,2322,6,140,0.991133333333
4507,200,8,2447,6,160,0.992366666667
4507,200,8,2603,6,180,0.993366666667
4507,200,8,2692,6,200,0.994566666667
4507,200,8,2682,6,220,0.994066666667
4507,200,8,709,7,20,0.8562
4507,200,8,1127,7,40,0.951666666667
4507,200,8,1439,7,60,0.974333333333
4507,200,8,1701,7,80,0.9821
4507,200,8,1944,7,100,0.9857
4507,200,8,2118,7,120,0.9901
4507,200,8,2292,7,140,0.991866666667
4507,200,8,2426,7,160,0.9928
4507,200,8,2631,7,180,0.994466666667
4507,200,8,2696,7,200,0.994633333333
4507,200,8,2669,7,220,0.994433333333
4507,200,8,710,10,20,0.8648
4507,200,8,1125,10,40,0.9554
4507,200,8,1441,10,60,0.974966666667
4507,200,8,1699,10,80,0.9832
4507,200,8,1929,10,100,0.986466666667
4507,200,8,2107,10,120,0.989533333333
4507,200,8,2281,10,140,0.990866666667
4507,200,8,2508,10,160,0.9932
4507,200,8,2643,10,180,0.993666666667
4507,200,8,2769,10,200,0.994333333333
4507,200,8,2791,10,220,0.994633333333
4507,200,8,718,12,20,0.867366666667
4507,200,8,1137,12,40,0.954066666667
4507,200,8,1502,12,60,0.975333333333
4507,200,8,1750,12,80,0.982266666667
4507,200,8,2107,12,100,0.9867
4507,200,8,2180,12,120,0.990166666667
4507,200,8,2288,12,140,0.992066666667
4507,200,8,2569,12,160,0.992866666667
4507,200,8,2631,12,180,0.993233333333
4507,200,8,2769,12,200,0.9935
4507,200,8,2755,12,220,0.994566666667
7161,50,12,238,5,5,0.210033333333
7161,50,12,442,5,10,0.562166666667
7161,50,12,642,5,15,0.756066666667
7161,50,12,765,5,20,0.843866666667
7161,50,12,1075,5,25,0.8973
7161,50,12,1016,5,30,0.925766666667
7161,50,12,1097,5,35,0.9484
7161,50,12,1191,5,40,0.957766666667
7161,50,12,1280,5,45,0.966233333333
7161,50,12,1537,5,50,0.973966666667
7161,50,12,1469,5,55,0.9727
7161,50,12,278,6,5,0.239566666667
7161,50,12,545,6,10,0.6155
7161,50,12,772,6,15,0.7915
7161,50,12,947,6,20,0.8766
7161,50,12,998,6,25,0.917066666667
7161,50,12,970,6,30,0.942966666667
7161,50,12,1084,6,35,0.955666666667
7161,50,12,1254,6,40,0.966733333333
7161,50,12,1361,6,45,0.9738
7161,50,12,1343,6,50,0.978233333333
7161,50,12,1322,6,55,0.9782
7161,50,12,251,7,5,0.257666666667
7161,50,12,454,7,10,0.6396
7161,50,12,595,7,15,0.806766666667
7161,50,12,729,7,20,0.884866666667
7161,50,12,858,7,25,0.9268
7161,50,12,965,7,30,0.9469
7161,50,12,1136,7,35,0.9621
7161,50,12,1163,7,40,0.9695
7161,50,12,1262,7,45,0.976133333333
7161,50,12,1340,7,50,0.9789
7161,50,12,1339,7,55,0.9803
7161,50,12,253,10,5,0.2728
7161,50,12,458,10,10,0.664833333333
7161,50,12,608,10,15,0.823233333333
7161,50,12,735,10,20,0.894333333333
7161,50,12,870,10,25,0.930266666667
7161,50,12,981,10,30,0.950766666667
7161,50,12,1061,10,35,0.963133333333
7161,50,12,1159,10,40,0.9726
7161,50,12,1267,10,45,0.9768
7161,50,12,1330,10,50,0.980466666667
7161,50,12,1341,10,55,0.981133333333
7161,50,12,252,12,5,0.2763
7161,50,12,442,12,10,0.6686
7161,50,12,604,12,15,0.819366666667
7161,50,12,737,12,20,0.894
7161,50,12,850,12,25,0.931733333333
7161,50,12,966,12,30,0.950333333333
7161,50,12,1087,12,35,0.961566666667
7161,50,12,1192,12,40,0.970433333333
7161,50,12,1263,12,45,0.976466666667
7161,50,12,1368,12,50,0.9804
7161,50,12,1405,12,55,0.9819
8535,100,12,408,5,10,0.5669
8535,100,12,703,5,20,0.848133333333
8535,100,12,933,5,30,0.929866666667
8535,100,12,1146,5,40,0.958833333333
8535,100,12,1312,5,50,0.9738
8535,100,12,1459,5,60,0.981266666667
8535,100,12,1587,5,70,0.984766666667
8535,100,12,1704,5,80,0.9879
8535,100,12,1814,5,90,0.989966666667
8535,100,12,1925,5,100,0.991666666667
8535,100,12,1934,5,110,0.992933333333
8535,100,12,440,6,10,0.613533333333
8535,100,12,737,6,20,0.8744
8535,100,12,952,6,30,0.940566666667
8535,100,12,1177,6,40,0.965866666667
8535,100,12,1332,6,50,0.977266666667
8535,100,12,1490,6,60,0.985066666667
8535,100,12,1640,6,70,0.9871
8535,100,12,1762,6,80,0.990766666667
8535,100,12,1853,6,90,0.990933333333
8535,100,12,1967,6,100,0.9929
8535,100,12,1971,6,110,0.992433333333
8535,100,12,445,7,10,0.640266666667
8535,100,12,743,7,20,0.884266666667
8535,100,12,970,7,30,0.947433333333
8535,100,12,1167,7,40,0.9694
